Ticker,TimeStamp,Open,High,Low,Close,Volume,Return,ADXR,AROONOSC,APO,CCI,MACD,MACD_hist,MACD_signal,MFI,ROCP,RSI,Industry,Sector,Market_cap,Industry_weight,Earnings_date,Technical_points
PLCE,2018-01-12,158.449997,161.050003,157.800003,158.350006,381000.0,0.0059994440417,48.0685107667,100.0,6.71195133974,206.505015142,6.33325807125,0.569791392947,5.7634666783,77.2967621587,0.0931998580656,76.8090630381,Apparel Stores,Services,2660000000.0,0.0309269097134,Feb 14 BMO,4
KE,2018-01-12,19.200001,19.35,19.0,19.299999,83300.0,0.010362643024,16.5528015923,-35.7142857143,-0.549038358974,149.615985427,-0.30003205408,0.0876346213435,-0.387666675423,61.9058026478,0.0320854528297,49.1036772991,Diversified Electronics,Technology,503300000.0,0.00292400412765,Jan 31 AMC,2
OII,2018-01-12,22.559999,22.84,22.049999,22.440001,1452000.0,-0.0276291431538,25.0888756442,64.2857142857,1.60673085256,34.725331628,0.812444340537,0.170682475492,0.641761865045,69.4926623951,0.0772924147864,59.7302326938,Oil & Gas Equipment & Services,Basic Materials,2250000000.0,0.0104059783779,Feb 07 AMC,3
NVMI,2018-01-12,26.75,26.809999,26.25,26.76,131600.0,0.00186849775785,14.8280940091,42.8571428571,0.242243378205,-40.1341663869,-0.0490880378539,0.0578335693158,-0.10692160717,30.7115151672,0.0237184783366,46.3585386921,Semiconductor Equipment & Materials,Technology,753200000.0,0.00386556854138,Jan 31 BMO,3
NVRO,2018-01-12,78.25,79.849998,77.0,78.559998,402700.0,0.0059827140016,32.4128063531,57.1428571429,2.6426270641,84.7246398224,1.21074645783,1.33037582088,-0.119629363049,55.8570422137,0.110859684518,61.1714894162,Medical Appliances & Equipment,Healthcare,2310000000.0,0.00564798376393,Feb 05 AMC,3
OIS,2018-01-12,33.849998,34.580002,33.799999,34.049999,1129000.0,0.0132158887875,38.982452502,71.4285714286,2.93910246154,147.649544139,2.25367466169,0.383044094708,1.87063056698,87.7940253866,0.211743736655,84.8691045072,Oil & Gas Equipment & Services,Basic Materials,1630000000.0,0.00753855322491,Jan 25 AMC,3
IHG,2018-01-12,65.489998,65.690002,65.279999,65.660004,194300.0,0.0150777633215,54.3434622446,85.7142857143,1.56967899359,318.17832203,1.39773341676,0.00853396021538,1.38919945655,77.5470531086,0.0343415879017,84.7517686633,Lodging,Services,12130000000.0,0.0694500267838,-,3
UMBF,2018-01-12,76.160004,76.989998,75.470001,76.080002,111900.0,0.00328601463496,21.2614638879,50.0,-0.335513025641,174.884057381,0.315386927209,0.327383877372,-0.0119969501633,39.1655040921,0.0449114694386,64.8496366364,Regional - Southwest  Banks,Financial,3640000000.0,0.0945087066146,Jan 23 AMC,2
BABA,2018-01-12,189.910004,190.199997,187.25,187.789993,11739200.0,-0.00511213076194,26.1444129491,50.0,5.22205096154,59.8421948634,3.23971905289,1.4214885496,1.81823050329,68.0812548969,0.0899012752774,61.0748232363,"Specialty Retail, Other",Services,4.76e+11,0.805077032257,Feb 01 BMO,3
AES,2018-01-12,10.97,11.14,10.9,11.04,8527400.0,0.00724637681159,11.5921919134,100.0,0.065641025641,171.777960978,0.0525775311688,0.0234531023844,0.0291244287844,70.6467030568,0.0260223048327,61.9706431266,Electric Utilities,Utilities,7100000000.0,0.0123649299031,Feb 01 BMO,4
AER,2018-01-12,54.169998,54.59,53.91,54.23,952800.0,0.00239723400332,11.1401702904,64.2857142857,0.357820532051,197.603217092,0.45065838285,0.101814811771,0.348843571079,66.9953694827,0.0234006030043,72.1706080504,"Air Services, Other",Services,8400000000.0,0.285475612566,Feb 01 BMO,3
AET,2018-01-12,184.300003,185.169998,183.710007,184.199997,2413600.0,-5.43431062055e-05,37.4230046917,64.2857142857,1.69888391026,79.735556349,2.01418574316,0.0602633398141,1.95392240335,65.3187067183,0.0191635223553,63.2674052422,Health Care Plans,Healthcare,60530000000.0,0.103080669607,Jan 30 BMO,3
GBL,2018-01-12,29.91,30.209999,29.9,29.940001,8400.0,0.00200407474936,24.7182926214,57.1428571429,0.209998,170.703578489,0.174059800451,0.00265867994681,0.171401120504,32.5681861605,0.00234348837149,59.2157009774,Asset Management,Financial,867550000.0,0.00184373445667,Feb 06 AMC,3
BNED,2018-01-12,7.74,7.87,7.59,7.63,302400.0,-0.00655307994758,41.1031040707,-28.5714285714,-0.143974358974,-70.0824499411,0.111787423874,-0.165960861596,0.27774828547,49.9192390251,-0.0862275449102,48.3490027173,"Specialty Retail, Other",Services,366790000.0,0.000620365976179,Dec 05 BMO,0
ESGR,2018-01-12,212.899994,214.0,210.050003,211.5,41800.0,-0.00709219858156,30.0088896522,-42.8571428571,-2.92147387821,100.134772642,-1.97011623866,1.24014859784,-3.2102648365,49.3840715474,0.0428993928565,50.4300516931,Property & Casualty Insurance,Financial,3390000000.0,0.00711876090218,Feb 07 AMC,2
VNTV,2018-01-12,76.019997,77.919998,75.760002,77.599998,12028600.0,0.0249999233247,16.7115954106,42.8571428571,0.690897237179,84.5418435694,1.02238552109,0.0933159164291,0.929069604665,63.427955699,0.0510631978582,63.3006067293,Business Services,Services,13650000000.0,0.0361290217391,Jan 31 BMO,3
AMAT,2018-01-12,53.240002,54.0,53.080002,53.450001,9057400.0,0.0046772683877,17.961576995,57.1428571429,0.843461615385,21.6588712568,0.195081451683,0.181748524243,0.0133329274403,55.2225013057,0.0334493419673,50.6355539406,Semiconductor Equipment & Materials,Technology,58370000000.0,0.299566165374,Feb 15 AMC,3
GBT,2018-01-12,56.150002,57.700001,55.154999,56.599998,968500.0,0.00265012376856,19.2059190717,92.8571428571,2.96346140385,168.551834423,3.64324608074,1.87435419812,1.76889188263,84.4343692896,0.390663307355,75.726061491,Biotechnology,Healthcare,2190000000.0,0.00289080525664,Feb 01 AMC,3
AEE,2018-01-12,55.959999,56.189999,55.419998,55.52,1383100.0,-0.0113472982709,40.7455656461,-64.2857142857,-1.60712812179,-174.064428459,-1.31592153916,-0.218119134006,-1.09780240516,32.7818262348,-0.0613694315682,23.8146102884,Electric Utilities,Utilities,13920000000.0,0.0242422287678,Feb 02 BMO,1
GPOR,2018-01-12,13.0,13.42,12.93,13.36,2162400.0,0.0254491017964,12.8690049731,50.0,0.333461538462,75.8246022507,0.0819153345415,0.0529843482316,0.0289309863099,66.8852414598,0.0151975683891,56.0817230403,Independent Oil & Gas,Basic Materials,2520000000.0,0.00366454994797,Jan 31 AMC,3
SSNC,2018-01-12,50.540001,50.540001,49.200001,49.470001,4848700.0,-0.0175863954399,24.6374554272,78.5714285714,1.29185860897,185.662431512,1.73685846624,1.02049765283,0.716360813411,80.2316877499,0.227848095611,83.3189411051,Business Software & Services,Technology,8620000000.0,0.00965733382076,Jan 24 AMC,3
SLCA,2018-01-12,38.189999,38.419998,37.639999,38.0,1307000.0,-0.00657894736842,20.654496322,64.2857142857,1.50849673718,86.7845155344,1.32587610674,0.43231343493,0.893562671811,78.5415794005,0.18380069681,66.6751973448,Industrial Metals & Minerals,Basic Materials,3000000000.0,0.00649577270269,Feb 05 AMC,3
AEM,2018-01-12,46.740002,47.259998,46.200001,47.23,1029000.0,0.0196908956172,19.4603732904,85.7142857143,1.75448712821,82.1707601067,0.781049583557,0.0904962439361,0.690553339621,69.3234922091,0.0194258139682,66.0076967937,Gold,Basic Materials,10830000000.0,0.101205844745,Jan 24 AMC,3
AEL,2018-01-12,34.43,34.459999,33.689999,33.959999,523600.0,-0.0120730274462,19.5575050551,64.2857142857,0.136217826923,186.908553055,0.608460505108,0.231648952146,0.376811552962,61.9543870731,0.0846374987109,68.5523655437,Life Insurance,Financial,2850000000.0,0.00593388329813,Feb 05 AMC,3
GBX,2018-01-12,50.75,52.25,50.549999,51.450001,618300.0,0.0165209520598,17.5586653702,-42.8571428571,0.174679070513,-32.9755401462,0.0352540754128,-0.39732049747,0.432574572883,35.5788785776,-0.0507380064439,51.2152830704,Railroads,Services,1490000000.0,0.00444425116426,Jan 05 BMO,1
BSBR,2018-01-12,10.1,10.15,10.0,10.07,1204400.0,-0.000993048659384,23.651276378,57.1428571429,0.271054878205,87.5705630179,0.268601072384,0.058181032043,0.210420040341,61.2347514539,0.0982928471906,71.7678712983,Foreign Regional Banks,Financial,36620000000.0,0.0604749479803,Jan 30 AMC,3
SABR,2018-01-12,20.639999,20.639999,20.4,20.530001,1642500.0,0.000974232782551,22.7540056373,-28.5714285714,0.326748198718,-55.9775171833,0.25594050032,-0.0768354041053,0.332775904426,69.7535700588,-0.00436469425971,55.9136909539,Information Technology Services,Technology,5800000000.0,0.0140464547257,Jan 30 BMO,1
GPRO,2018-01-12,6.13,6.27,6.04,6.23,5141400.0,0.0128410914928,46.6994882132,-85.7142857143,-0.536987179487,-91.2904197712,-0.548423161281,-0.139003887897,-0.409419273384,18.3331826745,-0.189856957087,21.2656696236,Photographic Equipment & Supplies,Consumer Goods,906560000.0,1.0,Jan 31 AMC,1
IGLD,2018-01-12,8.6,8.75,8.6,8.75,700.0,0.016,18.6555211054,64.2857142857,0.635576923077,-13.4897360704,0.308230466889,-0.0051507772953,0.313381244185,54.0426857967,0.0342789598109,55.2146194147,Diversified Communication Services,Technology,170350000.0,0.000736461101863,Dec 06 BMO,2
SQNS,2018-01-12,2.12,2.16,1.92,2.05,715800.0,-0.0487804878049,26.3986083644,42.8571428571,0.140961538462,-6.15132558832,0.0774036062305,0.0140972164077,0.0633063898229,45.205209603,0.0846560846561,51.2557019705,Semiconductor - Integrated Circuits,Technology,216790000.0,0.000643349111842,Jan 30 BMO,3
PRLB,2018-01-12,107.550003,110.099998,106.699997,109.349998,96600.0,0.0187470968221,42.6574014508,85.7142857143,2.95705121154,150.566685029,3.27902704942,0.0105060075438,3.26852104187,65.8732320341,0.0611353208791,72.4673227123,Machine Tools & Accessories,Industrial Goods,2820000000.0,0.068245559138,Feb 08 BMO,3
CTXS,2018-01-12,90.129997,90.199997,89.550003,90.040001,1066100.0,0.00255445354782,23.7344936502,71.4285714286,1.24294940385,24.5413483515,1.05660828172,0.00745758802164,1.04915069369,60.100513674,0.0159088801504,59.8020743712,Business Software & Services,Technology,13620000000.0,0.0152590355729,Jan 24 AMC,3
MGIC,2018-01-12,8.7,9.0,8.7,8.95,20700.0,0.0279329608939,20.4962482311,78.5714285714,0.260576923077,82.1361414065,0.128312999994,0.0447242313256,0.0835887686687,73.9689006456,0.0591715976331,62.8598246751,Application Software,Technology,386410000.0,0.000496309117569,Feb 13 BMO,3
FFBC,2018-01-12,28.25,28.43,27.65,28.200001,321200.0,0.00354613462602,14.6095681513,64.2857142857,-0.258974064103,175.412564234,0.0923479643132,0.125361932081,-0.0330139677681,53.668558806,0.0463821875183,62.2342209772,Regional - Midwest Banks,Financial,1690000000.0,0.00835633963843,Jan 18 AMC,2
BUD,2018-01-12,115.190002,115.209999,114.650002,114.900002,3307900.0,0.00609229754409,23.2900073426,50.0,1.05269176282,100.712741786,0.15284165006,0.472566204988,-0.319724554928,75.5554403566,0.032716159757,59.7986025839,Beverages - Brewers,Consumer Goods,1.91e+11,0.869731640432,Jan 25 BMO,3
XRM,2018-01-12,4.8,4.8,4.7,4.75,48400.0,-0.0105263157895,27.700621607,42.8571428571,0.129230769231,105.330634278,0.133211058505,0.0476996329965,0.0855114255086,67.1305456818,0.161369193154,61.3953001391,Diversified Machinery,Industrial Goods,77760000.0,8.58687576651e-05,Jan 29 AMC,3
AGNC,2018-01-12,19.780001,19.85,19.469999,19.59,4256800.0,-0.00867789688617,21.2649962379,-78.5714285714,-0.138486089744,-87.1079942282,-0.099608473389,-0.0402585659309,-0.0593499074581,38.3015482207,-0.0368731563422,40.4640790651,REIT - Residential,Financial,7690000000.0,0.0519698393814,Jan 31 AMC,0
C,2018-01-12,75.900002,76.959999,75.779999,76.839996,16649000.0,0.0166579654689,10.4229394859,57.1428571429,-0.0224356217948,199.149500983,0.364809348896,0.0936232156379,0.271186133258,37.3696595753,0.0234415816878,61.9976789424,Money Center Banks,Financial,1.99e+11,0.104747906241,Jan 16 BMO,2
ZG,2018-01-12,45.0,45.130001,44.220001,44.369999,407900.0,0.00315526263591,16.4186643802,57.1428571429,0.49801250641,202.083910265,0.570952352316,0.212948601199,0.358003751117,46.7182918468,0.0743341422357,64.6846591061,Internet Information Providers,Technology,7810000000.0,0.00330450048764,Feb 06 AMC,3
UMPQ,2018-01-12,22.24,22.440001,21.99,22.4,1134400.0,0.0120536160714,14.705295457,64.2857142857,0.169454538462,165.993588636,0.283509038612,0.122181617864,0.161327420749,57.686283565,0.0601041675392,69.216096963,Regional - Pacific Banks,Financial,4760000000.0,0.071067061477,Jan 23 AMC,3
FFIV,2018-01-12,140.070007,141.880005,139.830002,141.809998,414800.0,0.0143854032069,45.9500505701,64.2857142857,2.11749986538,126.995621126,2.97357652743,0.562213222461,2.41136330497,64.0602535661,0.0736674428579,76.3024242533,Business Software & Services,Technology,8820000000.0,0.00988140189084,Jan 24 AMC,3
MSCI,2018-01-12,135.320007,136.929993,135.059998,135.889999,461300.0,0.00831557883815,23.3406777282,78.5714285714,1.77365383333,114.148756634,2.09897031793,0.724238508812,1.37473180911,74.8342149876,0.0752492659103,75.8598933159,Processing Systems & Products,Technology,11950000000.0,0.681299885975,Feb 01 BMO,3
XRX,2018-01-12,31.719999,32.84,31.610001,32.77,3315100.0,0.0277692706744,22.6634740313,64.2857142857,0.377455185897,225.05549951,0.521230607049,0.324962704891,0.196267902159,69.317464408,0.112733408736,80.7973299627,Information Technology Services,Technology,7630000000.0,0.0184783533719,Jan 30 BMO,3
ITW,2018-01-12,169.410004,171.520004,169.139999,170.520004,953200.0,0.0089139336403,17.0382132914,57.1428571429,1.05646336538,223.337600746,1.66200352127,0.099104849345,1.56289867192,60.8691666711,0.02285403899,67.3254946267,Diversified Machinery,Industrial Goods,57890000000.0,0.0639267281537,Jan 24 BMO,3
MSCC,2018-01-12,57.650002,58.330002,57.41,58.130001,827800.0,0.00946153432889,25.2291285761,85.7142857143,1.61384653205,131.134300486,1.26492922965,0.567685683404,0.697243546244,82.6993211381,0.113814947573,68.9631243005,Semiconductor - Integrated Circuits,Technology,6570000000.0,0.0194972261857,Feb 08 AMC,3
HALO,2018-01-12,20.0,20.440001,19.84,20.360001,802300.0,0.0147348715749,25.2909823113,-42.8571428571,0.117628153846,31.6739890798,0.178328596697,-0.0771475746003,0.255476171297,52.9530126753,-0.0168999525302,57.4455115789,Biotechnology,Healthcare,2740000000.0,0.0036168065768,Feb 06 AMC,1
PSO,2018-01-12,9.87,9.91,9.83,9.9,235200.0,0.010101010101,29.7396935647,71.4285714286,0.0523076923077,46.3841237807,0.0984639883914,-0.0197394145872,0.118203402979,55.3444570265,0.0112359550562,60.0653189205,Publishing - Books,Services,7950000000.0,0.852090032154,-,2
PSB,2018-01-12,116.620003,116.669998,115.589996,116.25,138700.0,-0.00567745376344,30.1749657414,-64.2857142857,-3.03757478205,-134.090738848,-3.17110499706,-0.527253305275,-2.64385169178,29.0557916936,-0.0720044481202,23.9048339215,REIT - Diversified,Financial,3220000000.0,0.0156724332947,Jan 23 AMC,1
IMKTA,2018-01-12,34.400002,34.950001,33.450001,33.75,107700.0,-0.0192593185185,51.7499368815,-35.7142857143,1.04425746154,-106.077527154,1.21521016943,-0.473634207833,1.68884437726,35.6759333936,-0.0419263259229,53.5884170727,Grocery Stores,Services,687490000.0,0.0162840471811,Dec 15 BMO,2
PSA,2018-01-12,196.020004,196.5,193.399994,193.550003,957400.0,-0.0132781811427,24.5217334186,-64.2857142857,-3.17737212821,-157.932460167,-3.31632382229,-1.34900077494,-1.96732304736,33.5601877935,-0.0749856701638,27.0007578075,REIT - Industrial,Financial,35220000000.0,0.303536118213,Jan 24 AMC,1
MOV,2018-01-12,32.450001,32.900002,31.799999,32.849998,54100.0,0.0121764695389,25.9147932733,-64.2857142857,0.56666674359,90.165041427,0.60295405508,-0.0801200355131,0.683074090593,62.7376093533,0.0217728135756,63.4791371533,"Recreational Goods, Other",Consumer Goods,726180000.0,0.0890935323823,Feb 20 BMO,2
KURA,2018-01-12,15.65,16.35,15.4,16.049999,133700.0,0.0249220576275,14.678635274,-35.7142857143,0.55737175,104.244856332,0.176217246352,0.0649759239236,0.111241322428,49.109583024,0.0031249375,60.0623464917,Biotechnology,Healthcare,459330000.0,0.000606316702526,Feb 06 AMC,3
KFRC,2018-01-12,27.0,27.15,26.5,26.65,56600.0,-0.0093808630394,16.2878909714,42.8571428571,0.200897525641,67.6883005128,0.449061519876,-0.00593266013368,0.45499418001,50.5430253646,0.0289575289575,58.3202044532,Staffing & Outsourcing Services,Services,714750000.0,0.0136243573583,Jan 30 AMC,2
MOH,2018-01-12,84.720001,86.0,84.610001,85.82,740800.0,0.0164296900489,20.3132565862,71.4285714286,2.92897425641,119.936636921,2.60909293705,0.824447257227,1.78464567982,67.7471777374,0.101668777878,70.3816658107,Health Care Plans,Healthcare,4710000000.0,0.00802098056913,Feb 01 AMC,3
MON,2018-01-12,119.540001,119.739998,119.050003,119.699997,2195900.0,0.00133664163751,34.1150186205,100.0,0.778839096154,101.676761157,0.553754131611,0.432064384245,0.121689747366,86.7507391282,0.0342332242636,66.0497859008,Agricultural Chemicals,Basic Materials,52520000000.0,0.600398741586,Jan 04 BMO,4
INWK,2018-01-12,10.12,10.25,10.02,10.25,160500.0,0.0126829268293,20.4931514656,-85.7142857143,-0.0474358974359,159.215686275,-0.0819522007478,0.0294465653918,-0.11139876614,44.4961844034,0.007866273353,52.1542324148,Business Services,Services,548890000.0,0.00145281016428,Feb 06 AMC,2
JLL,2018-01-12,154.699997,154.970001,153.100006,153.869995,112800.0,-0.00376942886103,21.1494728965,42.8571428571,2.05128246154,55.7599619366,1.76666499366,0.017719078433,1.74894591523,63.4664742318,0.0215095923286,57.9448906111,Property Management,Financial,6940000000.0,0.127200719069,Feb 05 BMO,3
GABC,2018-01-12,36.59,37.23,36.560001,37.209999,61400.0,0.0188121746523,11.5083069831,-42.8571428571,-0.194871762821,123.288959243,-0.0487760823773,0.141387602514,-0.190163684891,53.1493721369,0.00812785153075,60.2316613276,Regional - Midwest Banks,Financial,801090000.0,0.00396105332601,Jan 29 AMC,2
FFIN,2018-01-12,47.75,48.23,47.549999,47.849998,159300.0,0.00313473367334,13.0201690395,42.8571428571,0.0902091602564,189.945664902,0.34338912097,0.248869700811,0.0945194201583,63.3216955763,0.0312499124461,65.4065051649,Regional - Southwest  Banks,Financial,3040000000.0,0.0789303483814,Jan 25 AMC,3
ETR,2018-01-12,78.739998,79.199997,78.190002,78.220001,998700.0,-0.01214519289,23.5405546971,-50.0,-1.02429496795,-179.970393059,-1.11932863622,-0.165468419713,-0.953860216502,52.6525944782,-0.0362247764305,32.9438360496,Electric Utilities,Utilities,14500000000.0,0.0252523216331,Jan 23 BMO,1
ETP,2018-01-12,19.85,20.049999,19.700001,20.01,8472300.0,0.0114942028986,28.7455724827,100.0,0.909166666667,137.787493924,0.700430347362,0.153646525601,0.546783821761,79.6212830823,0.110432852386,82.1715208382,Oil & Gas Pipelines,Basic Materials,22320000000.0,0.0480824764406,Feb 06 AMC,4
BCO,2018-01-12,87.25,87.900002,83.199997,83.800003,472900.0,-0.036992826838,16.7223989485,14.2857142857,0.139744275641,255.583733303,0.572500364957,0.531670915729,0.0408294492271,58.1707027836,0.0614313639556,58.6056846588,Security & Protection Services,Services,4010000000.0,0.236737532463,Feb 07 BMO,3
KMB,2018-01-12,112.879997,113.690002,112.0,112.980003,3392600.0,0.00247836778691,24.7748744543,-71.4285714286,-0.931987141026,-167.283114007,-0.868386859811,-0.933607911168,0.0652210513578,30.603658326,-0.0603010880737,34.8157197682,Personal Products,Consumer Goods,41180000000.0,0.0546191586978,Jan 23 BMO,1
TRNO,2018-01-12,34.099998,34.27,33.880001,34.130001,275000.0,-0.00585997638852,20.2351550893,-85.7142857143,-0.728006333333,-127.056541745,-0.587343162449,-0.0393871039604,-0.547956058488,28.7317477443,-0.0320475627934,36.1736025559,REIT - Industrial,Financial,1870000000.0,0.0161161993486,Jan 31 AMC,1
HNI,2018-01-12,39.200001,39.950001,39.200001,39.75,146000.0,0.0135849308176,29.5555093388,92.8571428571,1.73865383974,157.635745386,0.951223505487,0.0999465700841,0.851276935403,68.0639204635,0.0408484168853,68.3860871121,Business Equipment,Consumer Goods,1650000000.0,0.0224446158699,Feb 07 AMC,3
BCE,2018-01-12,46.57,46.57,46.32,46.450001,727400.0,-0.00495153918296,20.5989728628,-57.1428571429,-0.242202275641,-156.667704862,-0.230761519768,-0.146870806156,-0.0838907136117,39.3785261378,-0.0280393381871,35.4741982473,Telecom Services - Domestic,Technology,42310000000.0,0.0788299658132,Feb 01 BMO,1
SWK,2018-01-12,173.339996,173.949997,172.559998,173.419998,590800.0,0.00513204365277,17.4264367814,71.4285714286,1.832371,124.558792613,1.73344323375,0.257850499297,1.47559273445,64.7131877588,0.0199376522963,64.8976065209,Machine Tools & Accessories,Industrial Goods,26500000000.0,0.641314651475,Jan 24 BMO,3
KMI,2018-01-12,19.24,19.66,19.16,19.52,16108200.0,0.0163933913934,27.8131658674,92.8571428571,0.527820480769,134.634388633,0.404025222258,0.0872585937548,0.316766628503,80.1669809018,0.0660841652695,74.4170427842,Oil & Gas Pipelines,Basic Materials,42430000000.0,0.091404098359,Jan 17 AMC,3
BCC,2018-01-12,42.150002,42.400002,41.799999,42.299999,396900.0,0.00945619407698,30.2241286598,57.1428571429,0.36153850641,149.456476942,0.830488528588,0.168007923954,0.662480604634,66.7703958109,0.064150918239,68.5344265933,"Lumber, Wood Production",Industrial Goods,1600000000.0,0.0392673112396,Jan 30 BMO,3
FFIC,2018-01-12,28.92,29.120001,28.49,28.84,30700.0,0.000346740638003,20.9784626684,64.2857142857,0.130256608974,192.003808861,0.123872632621,0.149948263901,-0.0260756312797,48.6308921535,0.0415312011004,61.64609967,Savings & Loans,Financial,798510000.0,0.0168725650246,Jan 30 AMC,3
KMT,2018-01-12,51.619999,52.349998,51.349998,51.919998,698500.0,0.0104005589523,28.5806489678,64.2857142857,1.40807673077,155.478438932,1.36965614133,0.136315655851,1.23334048548,73.9189860875,0.0713990728725,75.9045117669,Machine Tools & Accessories,Industrial Goods,4090000000.0,0.098980261303,Jan 31 AMC,3
FDEF,2018-01-12,54.09,54.09,53.200001,53.790001,21300.0,-0.00390405272534,17.1216067711,-50.0,-0.516666820513,73.9200495752,-0.0969287717588,0.137092399587,-0.234021171346,37.6986456514,0.00824747922202,54.2426035569,Savings & Loans,Financial,533300000.0,0.0112686615416,Jan 22 AMC,2
ETH,2018-01-12,28.15,28.85,27.950001,28.65,175500.0,0.0139616055846,22.180036706,-28.5714285714,-0.0190111153846,6.66136582576,-0.0661431618993,0.008431790485,-0.0745749523843,56.6679596257,0.00550984297621,54.4438174994,Home Furnishings & Fixtures,Consumer Goods,766180000.0,0.0187603635228,Jan 24 AMC,2
FLIR,2018-01-12,50.360001,50.459999,49.990002,50.279999,663000.0,0.00039779237068,27.1970124338,35.7142857143,0.753140512821,115.887799612,0.881649195793,0.283250743982,0.598398451812,70.5625384265,0.0695596923871,74.2720926173,Scientific & Technical Instruments,Technology,6810000000.0,0.0736260153038,Feb 13 BMO,3
ETN,2018-01-12,84.160004,84.349998,83.470001,84.239998,2398000.0,0.0029677113715,17.518033183,85.7142857143,2.03012789103,128.900234775,1.64188195295,0.549115363165,1.09276658979,66.6892718413,0.077789069714,75.9637323871,Diversified Machinery,Industrial Goods,36390000000.0,0.0401847233981,Feb 01 BMO,3
CRVL,2018-01-12,51.900002,51.900002,50.650002,51.799999,16700.0,-0.00579148659829,21.5678336968,-64.2857142857,-2.01250016667,-32.3457206772,-1.23024131629,-0.0723095074743,-1.15793180881,32.1422962144,-0.0317757196262,43.5714218109,Insurance Brokers,Financial,931430000.0,0.0105486431489,Jan 30 BMO,0
HCI,2018-01-12,34.66,34.66,34.0,34.52,129300.0,-0.000289658169177,40.2401556877,85.7142857143,1.30743573077,107.226332103,0.8596943703,0.56401324292,0.295681127379,57.1174373189,0.161507441504,67.759064217,Property & Casualty Insurance,Financial,293260000.0,0.000615825316275,Feb 01 AMC,3
ROCK,2018-01-12,35.900002,36.549999,35.75,36.5,367400.0,0.0164383013699,22.9319161562,92.8571428571,1.52147421795,193.615314064,1.00077796487,0.368345458363,0.632432506508,77.132837865,0.104387325397,74.5669613766,Steel & Iron,Basic Materials,1100000000.0,0.00986085614822,Feb 02 BMO,3
MMLP,2018-01-12,15.5,15.95,15.41,15.85,271400.0,0.0220820189274,24.9825855764,71.4285714286,0.220192307692,193.420550559,0.274853633977,0.15672620057,0.118127433407,70.3641582277,0.148550724638,69.7215959348,Oil & Gas Pipelines,Basic Materials,569040000.0,0.0012258446413,Jan 24 AMC,3
DLTR,2018-01-12,112.099998,115.050003,111.639999,114.839996,2400000.0,0.0303900916193,38.9671079303,64.2857142857,1.08775628205,268.961983894,2.31177087733,0.0853913157704,2.22637956156,64.9099219414,0.0626445452022,72.1226406006,"Discount, Variety Stores",Services,25470000000.0,0.0529735937554,Feb 20 BMO,3
PPBI,2018-01-12,40.900002,41.349998,40.450001,40.75,424000.0,0.004908,12.5552390709,57.1428571429,0.363781987179,141.65077543,0.26842267094,0.0736348294343,0.194787841506,65.8599160148,0.0136815668238,62.056171127,Regional - Pacific Banks,Financial,1810000000.0,0.0270233994272,Jan 23 BMO,3
DLTH,2018-01-12,17.83,17.950001,17.629999,17.82,310300.0,-0.00336694725028,17.5695656603,50.0,0.781730897436,-67.8268485042,0.0990968636454,0.0464000163817,0.0526968472637,60.5416551121,0.00224966241565,49.9723632493,Apparel Stores,Services,581040000.0,0.00675555324056,Dec 07 BMO,3
DF,2018-01-12,11.68,11.71,11.21,11.27,1362700.0,-0.0372670807453,31.8927838301,-85.7142857143,0.0291025641026,-155.947136564,0.141319193157,-0.0705893094729,0.21190850263,38.1230463379,-0.0334476843911,46.3227752824,Dairy Products,Consumer Goods,1080000000.0,1.0,Feb 06 BMO,2
VRA,2018-01-12,11.23,11.38,11.1,11.14,233600.0,-0.00448833034111,41.431335243,-71.4285714286,-0.178525641026,-88.3026381284,0.246144438157,-0.274199049637,0.520343487794,23.1259423039,-0.090612244898,48.1159930408,Textile - Apparel Footwear & Accessories,Consumer Goods,412750000.0,0.00323357344689,Dec 06 BMO,0
RUSHB,2018-01-12,51.68,51.830002,50.77,50.77,3600.0,-0.0181209178649,22.8216833403,92.8571428571,1.17903860256,157.408146298,0.956157616571,0.342525818989,0.613631797582,54.1355482706,0.0407954292906,62.8389626559,Auto Dealerships,Services,421490000.0,0.0102028614198,Jan 24 AMC,3
RUSHA,2018-01-12,54.099998,54.349998,53.18,53.57,246800.0,-0.00877358596229,21.2217309336,50.0,1.2283339359,158.226320831,0.990041031255,0.375568166285,0.61447286497,83.252286035,0.044045974585,65.1439562072,Auto Dealerships,Services,2100000000.0,0.0508339675476,Jan 24 AMC,3
AAL,2018-01-12,56.560001,58.73,56.560001,58.470001,7504400.0,0.0350607656053,40.8946504297,64.2857142857,1.13217962179,286.892609341,1.38455641913,0.438777348624,0.945779070508,66.3564049441,0.114563517243,80.3362186442,Major Airlines,Services,24930000000.0,0.212749615975,Jan 26 BMO,3
GCO,2018-01-12,35.299999,36.75,35.099998,35.299999,485000.0,0.00566575086872,27.4852088611,100.0,1.50705125641,167.901008149,1.41796978505,0.0525741581759,1.36539562688,63.9171219976,0.0861538153846,65.6231068343,Apparel Stores,Services,677030000.0,0.00787159612153,Dec 01 BMO,4
HCM,2018-01-12,39.16,39.169998,38.439999,38.98,143700.0,0.0135966906106,40.0682057129,42.8571428571,3.44900630769,-2.63098514078,1.71992399408,-0.0336092706656,1.75353326474,68.0853125547,0.0119418483904,59.111534351,Drug Manufacturers - Major,Healthcare,2440000000.0,0.0014599326277,-,2
