Ticker,TimeStamp,Open,High,Low,Close,Volume,Return,ADXR,AROONOSC,APO,CCI,MACD,MACD_hist,MACD_signal,MFI,ROCP,RSI,Industry,Sector,Market_cap,Industry_weight,Earnings_date,Technical_points
ZAYO,2018-01-19T20:00:00Z,35.905,35.91,35.89,35.89,9269.0,-0.000139314572304,20.638527358,-85.7142857143,0.0615705128205,-129.773388013,0.0337567669812,-0.00873228508693,0.0424890520681,55.3059296026,-0.00166898470097,50.4254772198,Networking & Communication Devices,Technology,9010000000.0,0.0381051819749,Feb 05 AMC,2
GIII,2018-01-19T19:50:00Z,39.905,39.925,39.71,39.71,8504.0,-0.00453286325863,28.8810407174,57.1428571429,0.425641025641,30.2199351638,0.230909595042,0.00871600553899,0.222193589503,63.9589976714,0.0032844871147,62.1559605568,Textile - Apparel Clothing,Consumer Goods,1880000000.0,0.0182728288866,Dec 05 BMO,3
TRUE,2018-01-19T20:00:00Z,11.72,11.72,11.69,11.695,3680.0,-0.00299273193673,19.3946397017,-100.0,-0.0296717948718,-76.313068089,-0.0187836429419,0.000505404240532,-0.0192890471824,42.5195288955,-0.00170721297482,39.677096436,Internet Service Providers,Technology,1160000000.0,1.0,Feb 05 AMC,1
BRSS,2018-01-19T19:50:00Z,33.85,33.85,33.85,33.85,0.0,0.0,17.6483662396,100.0,-0.0241025641025,113.333333333,0.0900770203358,-0.00311670823408,0.0931937285699,100.0,0.00594353640416,69.5577949808,Metal Fabrication,Industrial Goods,726140000.0,0.0210334651485,Feb 01 AMC,2
HFWA,2018-01-19T19:50:00Z,31.7,31.7,31.66,31.66,873.0,0.00189513581807,20.6562195596,-21.4285714286,-0.062725,-40.2283575613,-0.0382477407083,-0.000918596385413,-0.0373291443229,48.7546192811,-0.001261829653,44.9741013112,Regional - Pacific Banks,Financial,918660000.0,0.013715644264,Jan 25 BMO,0
SAH,2018-01-19T19:50:00Z,22.0,22.0,22.0,22.0,1283.0,0.0,23.6093518827,42.8571428571,0.0291666666667,120.555555556,0.0749161785605,-0.00193681771312,0.0768529962736,55.2294369451,0.00227790432802,66.287873226,Auto Dealerships,Services,852150000.0,0.0206276978313,Jan 23 BMO,2
PRA,2018-01-19T19:50:00Z,55.25,55.275,55.2,55.2,500.0,-0.000905797101449,11.4340576384,-14.2857142857,-0.00717948717946,-100.353819945,0.00246123239221,-0.00378316551434,0.00624439790654,69.7985225916,-0.000904977375566,44.2436378096,Property & Casualty Insurance,Financial,2910000000.0,0.00611079475674,Feb 05 AMC,1
SAN,2018-01-19T19:50:00Z,7.24,7.25,7.24,7.245,16860.0,-0.000690131124914,17.8971333113,92.8571428571,0.0113128205128,74.9826834535,0.00793629049796,0.000834224455523,0.00710206604244,65.1389382103,0.00157597876576,59.0564138151,Foreign Money Center Banks,Financial,1.09e+11,0.157813201291,Jan 24 BMO,3
SAM,2018-01-19T19:50:00Z,188.85,188.8745,188.85,188.8745,250.0,-0.000399736332856,9.32293303318,-7.14285714286,-0.084637820513,-68.9361992727,-0.0593048407999,0.00566242345139,-0.0649672642513,43.7673424682,-0.000664021164021,45.816722215,Beverages - Brewers,Consumer Goods,2260000000.0,0.0102910654836,Jan 25 AMC,1
PRO,2018-01-19T20:00:00Z,29.09,29.14,29.07,29.14,1192.0,0.00102951269732,16.8652374193,-57.1428571429,0.0513756410256,69.6823264425,0.0708576445216,-0.00875150768251,0.0796091522041,23.6021128653,0.00171880371262,62.3310443407,Application Software,Technology,865310000.0,0.00111141337575,Feb 06 AMC,2
PRI,2018-01-19T20:00:00Z,104.175,104.175,104.1,104.1,200.0,-0.0014409221902,19.2819133414,71.4285714286,0.126378205128,30.7962870558,0.132436315729,0.0124030540299,0.120033261699,43.026496208,0.00216606498195,55.1206866322,Life Insurance,Financial,4720000000.0,0.00982734356743,Feb 06 AMC,3
ASTE,2018-01-19T19:50:00Z,63.94,63.98,63.89,63.915,2500.0,7.82288977549e-05,32.5451776043,35.7142857143,0.0527641025641,14.6586345382,0.129520125328,-0.0212092559541,0.150729381282,85.8650944373,0.00227379645601,56.5340256237,Farm & Construction Machinery,Industrial Goods,1450000000.0,0.0077613790247,Jan 23 BMO,2
PRU,2018-01-19T19:50:00Z,124.26,124.39,124.25,124.25,4180.0,0.0,10.7172234417,100.0,0.222673717949,142.015616804,0.135396119211,0.0387749246561,0.096621194555,23.986394584,0.00261689060461,65.0508949489,Life Insurance,Financial,50700000000.0,0.105560660777,Jan 31 AMC,4
JOE,2018-01-19T19:50:00Z,18.2,18.2,18.2,18.2,2100.0,0.0,24.7580828364,-28.5714285714,0.00461538461537,-71.6470889596,0.0140757421647,-0.0146016111092,0.028677353274,74.4874677118,-0.00546448087432,49.9559237773,Real Estate Development,Financial,1210000000.0,0.0175393915165,Feb 01 AMC,1
RELL,2018-01-19T19:50:00Z,8.11,8.11,8.11,8.11,100.0,0.0035758323058,40.0586168425,-64.2857142857,-0.0174948717949,15.6102436839,-0.0149545354989,-0.00011433458467,-0.0148402009142,24.7243009822,-0.00490797546012,48.6677183432,Electronics Wholesale,Services,89300000.0,0.00369835657127,Jan 10 AMC,0
UL,2018-01-19T20:00:00Z,56.9763,56.99,56.95,56.95,3937.0,-0.000438981562774,45.1530795448,35.7142857143,0.0239538461539,31.9485319516,0.101622242552,-0.0194810637792,0.121103306332,53.8192201764,0.00167091724562,59.7170347741,Personal Products,Consumer Goods,1.62e+11,0.214868958452,-,2
INXN,2018-01-19T20:00:00Z,59.71,59.77,59.705,59.77,7500.0,0.00100384808432,20.7230687302,-35.7142857143,0.0891301282051,121.294968614,0.0663695441191,-0.004567210756,0.0709367548751,74.3850906955,0.00134025799967,60.8221076731,Internet Software & Services,Technology,4240000000.0,0.0289519575723,Jan 31 BMO,2
CHA,2018-01-19T19:50:00Z,48.81,48.81,48.78,48.78,200.0,-0.000410004100041,16.4417156411,-14.2857142857,0.0427839743589,-16.7046652448,0.0100836622293,0.00398124600388,0.00610241622544,54.3395928545,-0.0022499488648,49.0193721795,Telecom Services - Foreign,Technology,38590000000.0,0.373626988591,-,2
CHD,2018-01-19T19:50:00Z,49.89,49.93,49.885,49.885,5621.0,0.000100230530219,22.4861317262,-71.4285714286,-0.00429487179485,-100.712269856,0.0156162923912,-0.0140375336098,0.029653826001,39.2105342279,-0.0013013013013,49.4396361135,Cleaning Products,Consumer Goods,12580000000.0,0.233742103307,Feb 05 BMO,1
CHE,2018-01-19T19:50:00Z,266.87,266.87,266.87,266.87,200.0,-0.00048712856447,32.2634709363,57.1428571429,0.288802564103,41.8614930739,0.597580589842,0.00570047267949,0.591880117163,34.6299776705,0.00357250300842,58.0288295305,Home Health Care,Healthcare,4100000000.0,0.477525996049,Jan 25 AMC,3
JAX,2018-01-19T19:50:00Z,10.35,10.35,10.3,10.3,1100.0,-0.00485436893204,57.2276522341,64.2857142857,0.128475641026,81.9634471808,0.135949927157,0.00101725697087,0.134932670187,82.2975999127,0.0209037476088,77.3674964288,Restaurants,Services,138180000.0,0.000528505990672,Feb 08 BMO,3
CHH,2018-01-19T19:50:00Z,81.975,82.05,81.95,81.95,400.0,-0.000402684563758,31.6818457608,-64.2857142857,0.182461538461,-77.3996038178,0.106584096759,-0.0245303733847,0.131114470144,62.798421358,-0.00182704019488,55.9826447785,Lodging,Services,4510000000.0,0.0258218978396,Feb 05 BMO,1
CHK,2018-01-19T19:50:00Z,3.95,3.97,3.94,3.955,563155.0,0.00310998735778,32.3527762066,21.4285714286,0.00332243589744,265.17311609,-0.00295434737558,0.00494902065808,-0.00790336803366,75.8081885754,0.00380710659898,56.6980452428,Independent Oil & Gas,Basic Materials,3740000000.0,0.00543865746246,Feb 01 BMO,3
CHL,2018-01-19T19:50:00Z,51.455,51.48,51.44,51.47,6691.0,0.000301146298815,36.0886925927,28.5714285714,-0.0372884615385,194.810403257,-0.0544175381497,0.0322621119665,-0.0866796501162,54.0410551918,0.00233690360273,53.7702257338,Wireless Communications,Technology,2.03e+11,0.389373054142,-,2
CHN,2018-01-19T19:50:00Z,23.62,23.62,23.62,23.62,0.0,0.0,68.1649848924,92.8571428571,0.0279461538462,155.555555556,0.0378197998792,0.000847004462915,0.0369727954163,45.1356162876,0.00254668930391,88.9527670833,Closed-End Fund - Foreign,Financial,350750000.0,0.23549119132,-,3
FELP,2018-01-19T19:50:00Z,4.18,4.18,4.18,4.18,0.0,0.0,54.2955786914,-42.8571428571,-0.0296153846154,-77.7777777778,-0.0160498074728,-0.0156930411977,-0.000356766275084,-8.70329858156e-14,-0.025641025641,19.8508514377,Nonmetallic Mineral Mining,Basic Materials,629940000.0,0.159751474038,Feb 08 BMO,1
CHS,2018-01-19T19:50:00Z,10.09,10.095,9.99,9.99,22387.0,-0.01001001001,40.6462821853,35.7142857143,0.0182442307692,8.63206049586,0.0497673496721,-0.00736750680126,0.0571348564734,52.2745058842,0.0,52.2480115913,Apparel Stores,Services,1070000000.0,0.0124405238321,Feb 20 BMO,1
CHT,2018-01-19T19:50:00Z,36.93,36.935,36.93,36.935,200.0,-0.000406118857452,45.4371551344,35.7142857143,0.0213032051282,11.2237791933,0.0517007775091,-0.0117215084624,0.0634222859715,30.8886382144,0.000406283856988,62.5390234288,Telecom Services - Domestic,Technology,28290000000.0,0.052708573218,Jan 24 BMO,2
CHU,2018-01-19T19:50:00Z,14.625,14.625,14.62,14.625,3733.0,0.00034188034188,19.7428570732,-92.8571428571,-0.00814102564101,-109.056791042,-0.00199527686264,-0.00347138346448,0.00147610660184,52.731354608,-0.00136565380676,44.7778271808,Wireless Communications,Technology,43170000000.0,0.0828041120557,-,1
MRK,2018-01-19T19:50:00Z,60.895,60.955,60.89,60.931,76422.0,0.000672892287998,23.4368885224,50.0,-0.044232051282,146.678280667,-0.0268344911196,0.02700031631,-0.0538348074296,69.206686116,0.00149572649573,55.1659853964,Drug Manufacturers - Major,Healthcare,1.55e+11,0.0927416218415,Feb 02 BMO,2
CHY,2018-01-19T19:50:00Z,12.125,12.125,12.125,12.125,0.0,0.0,21.8931473105,28.5714285714,-0.00336282051282,158.935556095,0.000457898254108,0.00259972988682,-0.00214183163271,60.2138382299,0.00165220983065,57.6459261877,Closed-End Fund - Debt,Financial,875920000.0,0.0787617805025,-,2
FELE,2018-01-19T19:50:00Z,45.2,45.3,45.2,45.2,600.0,0.00110619469027,34.9292899694,35.7142857143,0.156730769231,55.0161812298,0.109657053495,0.00662475590396,0.103032297591,49.8942411889,0.00444444444444,59.20833808,Industrial Electrical Equipment,Industrial Goods,2100000000.0,0.0297227588438,Jan 23 BMO,3
NNBR,2018-01-19T20:00:00Z,29.1,29.1,29.075,29.075,400.0,0.000859845227859,46.7122201298,64.2857142857,0.056891025641,111.204471965,0.194911173337,-0.0179514245086,0.212862597846,93.5124468331,0.0113043478261,79.2964256056,Machine Tools & Accessories,Industrial Goods,755190000.0,0.0182760155339,Jan 31 AMC,2
ESNT,2018-01-19T19:50:00Z,48.79,48.85,48.79,48.81,2453.0,0.000819504199959,21.2398908891,92.8571428571,0.153370512821,161.450118947,0.101970078893,0.0497650077531,0.0522050711395,91.8571941358,0.00805452292441,72.2680416052,Mortgage Investment,Financial,4450000000.0,0.110426357407,Feb 08 BMO,3
MRC,2018-01-19T20:00:00Z,18.79,18.805,18.765,18.8,6800.0,-0.000531914893617,21.3305031405,42.8571428571,-0.0246391025641,51.7524235645,0.0245501915645,0.00218026132184,0.0223699302427,47.7420259421,0.00373731980779,55.9976181653,Oil & Gas Equipment & Services,Basic Materials,1680000000.0,0.00776979718887,Feb 01 AMC,2
AMRK,2018-01-19T19:50:00Z,13.735,13.735,13.735,13.735,0.0,0.0,37.4452470682,-21.4285714286,-0.0121320512821,-57.260966832,-0.0140836405163,-0.000204221715943,-0.0138794188004,62.0960142271,-0.00254175744372,33.0694295971,Investment Brokerage - National,Financial,100540000.0,0.000226553427209,Feb 13 AMC,0
TNET,2018-01-19T20:00:00Z,43.2,43.22,43.15,43.21,8403.0,-0.00115713955103,44.8016519531,78.5714285714,0.224421794872,2.80347660687,0.187666778693,-0.00616723396306,0.193834012656,54.2878670163,0.0055267903892,61.5493457187,Business Services,Services,2990000000.0,0.00821061777869,Feb 01 AMC,2
BRKL,2018-01-19T19:50:00Z,16.55,16.55,16.55,16.55,144.0,0.00302114803625,19.4190696923,85.7142857143,0.0277884615385,177.675840979,0.0324300854846,0.000672906442415,0.0317571790422,44.2748508148,0.00455235204856,63.2537245278,Savings & Loans,Financial,1210000000.0,0.0255673738335,Jan 31 AMC,3
AMRB,2018-01-19T19:50:00Z,15.7,15.7,15.7,15.7,0.0,0.0,34.3237873865,-50.0,-0.0503717948718,-78.896882494,-0.0268027516672,-0.0193327182341,-0.00747003343301,23.5629930418,-0.00821225521162,31.9667651609,Regional - Pacific Banks,Financial,97630000.0,0.00145762126303,Oct 19 BMO,0
APU,2018-01-19T19:40:00Z,46.9099,46.9099,46.871,46.8712,4373.0,-0.000364829575518,12.1907774649,-50.0,-0.0177794871795,-1.93042429114,0.00522162627635,-0.00581192813308,0.0110335544094,53.9541207156,-0.00102729361416,49.8679834897,Gas Utilities,Utilities,4420000000.0,0.0337364199461,Feb 07 AMC,0
APH,2018-01-19T19:50:00Z,93.03,93.1,92.955,93.08,9996.0,0.000537172324882,15.1486976113,42.8571428571,-0.0482333333334,-26.2156580869,0.0229962250619,-0.00796729362512,0.030963518687,43.9610912812,0.000322407307899,51.5303920204,Diversified Electronics,Technology,27700000000.0,0.160927705813,Jan 24 BMO,1
BRKR,2018-01-19T19:50:00Z,35.1,35.1,35.06,35.06,3800.0,-0.00114090131204,34.6861039795,35.7142857143,0.0520833333333,39.5737379211,0.0969141368045,-0.0243808791173,0.121295015922,61.4200442272,0.0011422044546,61.599272754,Medical Laboratories & Research,Healthcare,5370000000.0,0.0279314091973,Feb 01 AMC,2
APO,2018-01-19T19:50:00Z,34.43,34.52,34.41,34.52,11401.0,0.0031865585168,37.8878840654,-78.5714285714,0.00597564102565,-81.3895241207,-0.0364629737536,0.00614065729529,-0.0426036310488,45.6594338228,-0.00115740740741,47.9359064464,Diversified Investments,Financial,6870000000.0,0.0747221656942,Feb 01 BMO,2
APC,2018-01-19T19:40:00Z,58.025,58.176,57.99,58.1654,71643.0,0.00249976790326,20.7469481489,71.4285714286,-0.0264711538461,42.5228176126,-0.04295766004,0.0224418032607,-0.0653994633008,62.0119229642,0.00207425273495,50.7515488823,Independent Oil & Gas,Basic Materials,30730000000.0,0.0446871507544,Jan 30 AMC,2
ORBC,2018-01-19T20:00:00Z,11.665,11.69,11.665,11.685,400.0,0.0012836970475,19.8531352459,-50.0,0.0261487179487,-143.02917056,0.022167992633,-0.00946712346411,0.0316351160971,37.7149277721,-0.00468483816014,52.0977530954,Diversified Communication Services,Technology,803780000.0,0.00347492048403,Feb 01 BMO,2
APA,2018-01-19T19:40:00Z,45.88,46.0132,45.8701,46.01,42083.0,0.00282547272332,43.5213568187,-35.7142857143,-0.111199358974,112.66162319,-0.112654562501,0.0263026152586,-0.138957177759,44.0985457448,0.00261494879059,47.2803299998,Independent Oil & Gas,Basic Materials,17140000000.0,0.0249247563921,Feb 01 BMO,2
MTRX,2018-01-19T19:50:00Z,19.45,19.5,19.45,19.475,1000.0,0.00385109114249,11.9094189862,14.2857142857,-0.030141025641,172.61533067,-0.00235029673474,0.00396346781052,-0.00631376454525,84.5202505416,0.00516129032258,62.079130653,Oil & Gas Equipment & Services,Basic Materials,485540000.0,0.00224556388517,Feb 06 BMO,2
APD,2018-01-19T19:40:00Z,167.53,167.56,167.46,167.55,4542.0,0.000179051029543,12.6393197895,64.2857142857,0.102583333333,99.2709800559,0.0997097365561,0.0249503890175,0.0747593475386,57.2560715113,0.00125493008247,58.3916718946,Chemicals - Major Diversified,Basic Materials,36690000000.0,0.199654367762,Jan 26 BMO,3
AMRS,2018-01-19T19:50:00Z,4.96,4.97,4.96,4.97,2025.0,0.00402414486922,25.0890029593,71.4285714286,0.0713243589744,60.330520481,0.027754689352,0.00573229539436,0.0220223939576,82.9791827168,0.0040404040404,63.9478345092,Specialty Chemicals,Basic Materials,199120000.0,0.000841356686812,Feb 13 AMC,3
DXPE,2018-01-19T19:50:00Z,35.0,35.0,34.855,34.88,3911.0,-0.00114678899083,30.4804610481,100.0,0.190142307692,81.0176475858,0.160605823618,0.00606881663264,0.154537006986,80.9026632835,0.00402993667242,62.4185615003,Industrial Equipment Wholesale,Services,516500000.0,0.00953409736556,Feb 01 BMO,4
NCOM,2018-01-19T19:50:00Z,42.225,42.225,42.225,42.225,200.0,0.000592066311427,9.72003567665,-21.4285714286,-0.0298076923077,-46.3626492943,-0.00649766355323,-0.00364565371375,-0.00285200983947,33.4425283245,0.000592417061611,46.0288299294,Regional - Southeast Banks,Financial,605640000.0,0.00584771041919,Jan 23 AMC,1
EWBC,2018-01-19T19:50:00Z,67.81,67.95,67.81,67.85,5120.0,0.000742815033161,24.8938984134,100.0,0.128334615385,100.617994685,0.112403225935,0.0140077716147,0.0983954543202,83.3385273417,0.00340136054422,62.9245560658,Foreign Money Center Banks,Financial,9310000000.0,0.0134792743488,Jan 25 BMO,4
GASS,2018-01-19T20:00:00Z,4.11,4.11,4.11,4.11,700.0,0.0,26.145402106,-78.5714285714,-0.0234038461538,12.9064548419,-0.00820167467189,-0.00120326411281,-0.00699841055908,36.1121240546,0.00243902439024,42.7132596993,Shipping,Services,177790000.0,0.00535641279718,Nov 22 BMO,1
SNV,2018-01-19T19:50:00Z,50.4,50.45,50.37,50.37,4900.0,0.0,12.1105969875,100.0,0.0878602564103,116.348889292,0.0709323963897,0.0238849698993,0.0470474264904,63.5982028872,0.00518858511275,64.0645679609,Regional - Mid-Atlantic Banks,Financial,5890000000.0,0.0790252709131,Jan 23 BMO,4
NLS,2018-01-19T20:00:00Z,13.55,13.55,13.53,13.53,300.0,0.000369549150037,36.7275971491,42.8571428571,0.0352192307692,97.0854138296,0.0337468781624,0.0096301373495,0.0241167408129,70.4251861988,0.00665148877282,60.870198191,Sporting Goods,Consumer Goods,385060000.0,0.0447742103525,Jan 29 AMC,3
AVGO,2018-01-19T19:40:00Z,268.5075,268.5075,267.82,267.88,14601.0,-0.00224652829625,16.5466586622,-14.2857142857,0.313519230769,-141.22258265,0.156891839031,-0.0515012072063,0.208393046238,45.9287878116,-0.00044776119403,44.2565966544,Semiconductor - Broad Line,Technology,1.1e+11,0.192078098536,Dec 06 AMC,2
HMY,2018-01-19T19:50:00Z,1.745,1.75,1.735,1.735,15000.0,-0.00547550432277,18.5358905507,-50.0,0.000613461538463,-113.203813636,0.00159682868537,-0.00217313948026,0.00376996816563,19.4886723147,-0.00857142857143,44.4652997089,Gold,Basic Materials,796000000.0,0.00743858286399,-,3
NLY,2018-01-19T19:40:00Z,11.185,11.195,11.17,11.17,64403.0,-0.00170098478066,30.6918781399,85.7142857143,0.0195807692308,91.2672186097,0.0165791427296,0.00436502222881,0.0122141205008,60.4754720169,0.00317026951781,61.7988441131,REIT - Diversified,Financial,13220000000.0,0.0643445863838,Jan 31 AMC,3
PNFP,2018-01-19T20:00:00Z,63.9,64.025,63.9,63.95,4258.0,0.000781860828773,25.6839760629,14.2857142857,-0.0167858974359,70.8624708625,-0.0426065934554,0.0291115822362,-0.0717181756916,60.0932194761,0.00235109717868,49.0077451434,Regional - Southeast Banks,Financial,5250000000.0,0.0506909710401,Jan 16 AMC,2
UCTT,2018-01-19T19:50:00Z,26.68,26.725,26.68,26.7,5485.0,0.00112359550562,18.8863300158,50.0,0.0810564102564,76.929610362,0.0486144457593,0.0310616546656,0.0175527910936,52.5208674542,0.0121304018196,56.8001094448,Semiconductor - Specialized,Technology,764110000.0,0.00470023463343,Jan 24 AMC,3
CNMD,2018-01-19T19:50:00Z,56.2,56.2,56.2,56.2,500.0,0.0,18.6077805404,35.7142857143,0.0913705128206,-18.6312042447,0.0679984159503,-0.00666533826413,0.0746637542145,16.9829536974,8.89758875345e-05,57.1075007629,Medical Appliances & Equipment,Healthcare,1480000000.0,0.0036186216323,Feb 01 AMC,3
HMN,2018-01-19T19:50:00Z,44.5,44.5,44.5,44.5,699.0,0.0,17.3313035359,21.4285714286,0.0616987179488,261.633382043,0.0534785368733,0.0143911025624,0.039087434311,89.5908134743,0.00338218714769,66.3015701919,Property & Casualty Insurance,Financial,1780000000.0,0.00373787445601,Feb 05 AMC,3
TKR,2018-01-19T19:50:00Z,55.225,55.225,55.225,55.225,2700.0,0.0,35.1677587856,28.5714285714,0.0505846153846,113.067812053,0.157319622925,-0.0158265759131,0.173146198838,43.5416303523,0.00272355878348,66.2270147171,Machine Tools & Accessories,Industrial Goods,3930000000.0,0.0951081728413,Feb 08 BMO,2
LPLA,2018-01-19T19:50:00Z,59.0,59.01,58.98,58.98,3079.0,-0.000339097999322,26.1191013288,-92.8571428571,0.0550961538461,-162.5,0.0505868311217,-0.0179946336657,0.0685814647874,50.5871246387,-0.000508388408744,52.7644657798,Investment Brokerage - National,Financial,5540000000.0,0.0124836481673,Feb 01 AMC,2
VECO,2018-01-19T20:00:00Z,17.025,17.1,17.0,17.05,33066.0,0.0,15.7906414058,50.0,-0.0235730769231,62.286869048,0.021017556276,-0.00528417685956,0.0263017331355,39.2649096384,0.00589970501475,52.8100230571,Semiconductor Equipment & Materials,Technology,758560000.0,0.00389307710136,Feb 01 AMC,1
IONS,2018-01-19T20:00:00Z,49.975,50.01,49.93,49.95,9254.0,-0.0002002002002,15.3233545944,-21.4285714286,-0.0552346153847,98.9972477241,-0.0111337422635,0.0238640415493,-0.0349977838128,40.0948302547,0.00523244113504,52.1639176555,Drug Manufacturers - Other,Healthcare,6640000000.0,0.141088617676,Feb 06 BMO,2
HMC,2018-01-19T19:50:00Z,36.2138,36.23,36.2138,36.23,734.0,0.000414021529119,23.8930865143,50.0,0.0157198717949,122.583115003,0.0332386226901,-0.00152265342017,0.0347612761103,79.7003341303,0.00138197899392,67.4996105046,Auto Manufacturers - Major,Consumer Goods,64010000000.0,0.103222050255,Jan 31 BMO,2
AFL,2018-01-19T19:40:00Z,86.81,86.82,86.74,86.77,6100.0,-0.000345741615766,13.4177322286,-14.2857142857,-0.0336448717948,-59.8299363329,-0.023783342967,-0.00862814333618,-0.0151551996308,38.5051262476,-0.00138105650823,46.4531562335,Accident & Health Insurance,Financial,35150000000.0,0.582175910207,Jan 30 AMC,0
DLB,2018-01-19T19:50:00Z,64.01,64.06,64.01,64.02,900.0,0.000312402374258,8.84071535871,-21.4285714286,-0.0565192307692,64.3542019176,-0.0071995949888,-0.000219388342465,-0.00698020664634,59.690102067,0.00203474722179,50.6002380905,Diversified Electronics,Technology,6400000000.0,0.0371818526067,Jan 24 AMC,1
PAYX,2018-01-19T20:00:00Z,69.64,69.66,69.57,69.58,18229.0,-0.000862316757689,26.9939484219,50.0,0.100734615385,28.9033453282,0.0958409721381,-0.00843373350072,0.104274705639,46.2232787876,0.00100704934542,57.6494011697,Staffing & Outsourcing Services,Services,24420000000.0,0.465486962839,Dec 21 BMO,2
CSOD,2018-01-19T19:50:00Z,40.0,40.04,40.0,40.01,2985.0,0.0,41.8755996431,-57.1428571429,0.0261858974359,-182.75589774,0.0622836328933,-0.0511216714507,0.113405304344,38.0528819118,-0.00657976412166,46.3671507474,Application Software,Technology,2160000000.0,0.00277432699451,Feb 13 AMC,2
PACB,2018-01-19T19:50:00Z,2.645,2.65,2.64,2.645,700.0,-0.00189035916824,20.1415675689,-7.14285714286,-0.00535128205128,-1.5102481122,-0.00629875498321,0.0017605724806,-0.00805932746381,50.1639010906,0.0,45.5732130047,Biotechnology,Healthcare,310460000.0,0.000409958508306,Feb 01 AMC,1
GCI,2018-01-19T19:50:00Z,12.07,12.09,12.07,12.07,1090.0,0.0,12.6520385506,57.1428571429,-0.00339102564104,-35.8609515392,0.0110765667928,-0.00690196927212,0.0179785360649,29.2512643675,-0.000827814569536,49.7778642847,Publishing - Newspapers,Services,1310000000.0,0.235046722264,Feb 01 BMO,0
AFG,2018-01-19T19:50:00Z,110.39,110.39,110.325,110.325,780.0,-0.000723317471108,35.0066133688,57.1428571429,0.0820692307694,66.6355552099,0.087927532348,-0.000852714951188,0.0887802472992,73.9915976913,0.000498775732294,55.80369513,Property & Casualty Insurance,Financial,9460000000.0,0.0198653327831,Jan 30 AMC,2
GCP,2018-01-19T19:50:00Z,34.275,34.28,34.275,34.275,1277.0,0.0,41.5774350513,-21.4285714286,0.0342948717949,28.7303413886,0.0456376170941,-0.010725524277,0.056363141371,52.9831516249,-0.000728862973761,62.272783281,Specialty Chemicals,Basic Materials,2420000000.0,0.0102254077043,Feb 01 BMO,1
W,2018-01-19T20:00:00Z,87.81,87.82,87.564,87.62,9611.0,-0.00251084227345,36.6876588374,-14.2857142857,-0.00208589743588,11.0663513184,0.212469607023,-0.0605943499814,0.273063957005,30.8846933041,0.00137142857143,53.0154336869,Catalog & Mail Order Houses,Services,7010000000.0,0.0106602044031,Feb 01 BMO,1
DLX,2018-01-19T19:50:00Z,77.29,77.32,77.2,77.2,1400.0,-0.00103626943005,25.7765724445,78.5714285714,0.128942307692,102.763732179,0.126154576214,0.0169727922793,0.109181783935,83.1340973091,0.00324886289799,63.3127656502,Business Services,Services,3670000000.0,0.0100779154675,Jan 25 BMO,3
BTU,2018-01-19T19:50:00Z,39.98,39.98,39.9,39.9,900.0,-0.00200501253133,13.8246106806,-35.7142857143,-0.0314102564101,-42.6490066225,-0.00560321253961,-0.00335909691231,-0.0022441156273,26.6021194476,-0.00125156445557,45.1215348618,Industrial Metals & Minerals,Basic Materials,3980000000.0,0.00861772511891,Jan 24 BMO,0
PROV,2018-01-19T20:00:00Z,18.85,18.85,18.85,18.85,100.0,-0.0026525198939,37.4288528927,57.1428571429,0.0675641025641,-36.46799117,0.0329079482804,0.00346250119913,0.0294454470812,92.8588566594,0.000530785562633,55.8456822958,Savings & Loans,Financial,142920000.0,0.00301990832089,Jan 26 BMO,3
SSW,2018-01-19T19:50:00Z,6.8,6.8,6.79,6.7906,59094.0,-0.00138426648602,22.7450198959,57.1428571429,0.0504743589744,49.4789704959,0.00916175688398,0.0119891677607,-0.00282741087672,61.6213171975,0.00601481481481,53.6079476982,Shipping,Services,871220000.0,0.026247898966,Jan 30 AMC,3
SEP,2018-01-19T19:50:00Z,42.6965,42.73,42.67,42.6701,6819.0,-0.00140379328851,20.1666189647,100.0,0.0716070512821,172.305716121,0.0278887062062,0.0325075049523,-0.00461879874607,91.8380762016,0.00388424891189,57.3821635771,Oil & Gas Pipelines,Basic Materials,13570000000.0,0.0292329393055,Jan 31 AMC,4
SSP,2018-01-19T19:50:00Z,16.11,16.11,16.06,16.0652,2678.0,-0.000298782461469,17.5856827561,35.7142857143,0.0135025641026,84.3795711793,0.0170448414563,0.000599213218552,0.0164456282377,49.3366358023,0.000947040498442,55.7114580545,Broadcasting - TV,Services,1260000000.0,0.0239810663771,Feb 02 BMO,3
BTE,2018-01-19T19:50:00Z,3.245,3.25,3.245,3.25,9050.0,0.00307692307692,15.0469355727,-64.2857142857,0.00896923076923,-95.6550580431,-0.00258370382781,-0.00199461087511,-0.0005890929527,59.4381301553,-0.00914634146341,47.0033930595,Independent Oil & Gas,Basic Materials,791150000.0,0.00115047963942,Feb 01 BMO,1
BTA,2018-01-19T19:50:00Z,11.731,11.731,11.73,11.73,200.0,-0.000852514919011,49.4549367992,-85.7142857143,-0.00910256410256,-206.151832461,-0.0107222649399,0.00102308850244,-0.0117453534424,39.2766112301,-0.000851788756388,25.2208155946,Closed-End Fund - Debt,Financial,160550000.0,0.0144364826236,-,2
